nodeId,nodeTypeCd,nodeTypeNm,turnPCd,turnPNm,grs80tmX,grs80tmY,x,y,nodeName
1010000400,101,도로교차점,1,유,,450588.7724,127.0106494,37.5548223,약수역
1010000600,101,도로교차점,1,유,,450643.916652,127.0038611,37.5553196,남산2호터널북단
1010000700,101,도로교차점,0,무,,450720.147672,126.9769403,37.5560042,도동삼거리
1010000900,104,도로시설물,0,무,,450653.512227,126.983155,37.5554049,남산3호터널북단
1010001000,101,도로교차점,0,무,,450836.406499,126.9726242,37.5570508,서울역
1010001100,104,도로시설물,0,무,,450686.721911,126.9929839,37.5557051,남산1호터널(북측)
1010002800,101,도로교차점,1,유,,451646.187663,126.9983458,37.5643501,중구청
1010003200,101,도로교차점,0,무,,451699.777802,126.9899648,37.5648325,중부경찰서앞
1010003700,101,도로교차점,1,유,,451747.639038,126.97341,37.5652612,정동제일교회
1010004000,101,도로교차점,1,유,,451827.836391,126.9790486,37.5659849,시청앞광장
1010004800,101,도로교차점,1,유,,451937.903278,126.9791981,37.5669766,시청후문
1010004900,101,도로교차점,1,유,,451946.606103,126.9771277,37.5670546,서울시의회
1010005300,101,도로교차점,0,무,,452233.633732,127.0122029,37.5696423,동평화시장
1010005400,101,도로교차점,0,무,,450144.611625,126.9988289,37.5508209,남산공원길삼거리2
1010005500,101,도로교차점,0,무,,450196.50534,127.0006451,37.5512885,국립극장
1010005600,104,도로시설물,0,무,,450259.445211,127.0130668,37.5518549,금호터널(북측)
1010005700,101,도로교차점,0,무,,450292.388648,127.0121868,37.5521518,약수고가차도_매봉산길_진출
1010005800,101,도로교차점,0,무,,450296.035009,127.0127036,37.5521846,약수고가차도_동호로_진입
1010005900,102,도로시.종점,0,무,,450344.061997,126.9968071,37.5526179,남산학사빌딩
1010006000,101,도로교차점,1,유,,450359.987079,127.0122944,37.5527608,약수고가차도(남측)
1010006400,101,도로교차점,0,무,,450559.214538,126.9831145,37.5545553,남산공원길삼거리
1010006500,101,도로교차점,0,무,,450598.234043,126.9812592,37.5549066,백범광장
1010006700,101,도로교차점,0,무,,450591.970796,126.967477,37.5548471,서울역고가차도(서측)_1
1010006900,101,도로교차점,0,무,,450596.628825,127.0033989,37.5548935,남산2호터널입구_장충단길_진입
1010007100,104,도로시설물,0,무,,450631.94313,127.0024142,37.5552117,남산2호터널(북측)
1010007300,101,도로교차점,0,무,,450634.614607,127.003093,37.5552358,남산2호터널입구_남산2호터널_진
1010007400,101,도로교차점,0,무,,450646.489358,127.0030734,37.5553428,남산2호터널입구_남산2호터널_진
1010007600,101,도로교차점,0,무,,450696.291614,127.004126,37.5557915,남산2호터널입구_장충단길_진출
1010007800,104,도로시설물,0,무,,450770.092066,127.0093844,37.5564561,약수고가차도(북측)
1010007900,101,도로교차점,0,무,,450779.02832,126.9685659,37.5565328,경림회관_만리재안길_진입
1010008000,101,도로교차점,1,유,,450789.115866,126.9925706,37.5566277,남산1호터널북단
1010008100,101,도로교차점,1,유,,450780.692434,126.9739635,37.5565491,한국외환은행남대문지점
1010008200,101,도로교차점,0,무,,450785.340034,126.9850512,37.5565929,숭의여자대학
1010008300,101,도로교차점,0,무,,450786.169714,126.969878,37.5565975,청파로-만리재안길진입로
1010008400,101,도로교차점,0,무,,450810.169008,126.96988,37.5568137,서울역(서부)
1010008500,101,도로교차점,1,유,,450825.57179,126.969023,37.5569523,서울역(서부)
1010008700,101,도로교차점,0,무,,450894.127025,126.9730184,37.557571,퇴계로_세종대로_진입
1010008800,104,도로시설물,0,무,,450855.107808,126.9757455,37.55722,서울역
1010008900,103,속성변화점,1,유,,450857.518511,126.9832768,37.557243,요금징수소
1010009000,101,도로교차점,0,무,,450865.283897,126.9682912,37.5573099,경림회관_중림길_진출
1010009100,101,도로교차점,0,무,,450900.87692,126.9717122,37.5576315,통일로_한강대로_진출
1010009200,101,도로교차점,0,무,,450874.98012,126.9683711,37.5573973,경림회관_중림길_진입
1010009300,101,도로교차점,0,무,,450905.492304,126.9718375,37.5576731,세종대로_통일로_진입
1010009400,101,도로교차점,0,무,,450900.694272,126.9729047,37.5576301,세종대로_통일로_진출
1010009500,101,도로교차점,0,무,,450886.733952,126.9690832,37.5575034,경림회관_만리재안길_진출
1010009600,101,도로교차점,0,무,,450951.421364,127.019052,37.5580887,금호여중
1010009700,101,도로교차점,0,무,,450945.379684,126.9693942,37.5580319,서울역소화물취급소
1010009800,101,도로교차점,0,무,,450995.574625,126.9716509,37.5584847,청암빌딩
1010009900,101,도로교차점,0,무,,451018.785816,127.0056978,37.5586971,장충체육관_장충단길_진입_2
1010010000,101,도로교차점,0,무,,451004.776021,126.9693937,37.558567,중림삼거리_청파로_진출
1010010100,101,도로교차점,0,무,,451052.613505,127.0051102,37.5590019,장충체육관_훈련원로_진출
1010010200,104,도로시설물,0,무,,450957.387328,126.9716467,37.5581406,의주로지하차도(남측)
1010010300,101,도로교차점,0,무,,451043.799191,127.0067558,37.5589224,장충체육관_동호로_진출
1010010400,101,도로교차점,1,유,,451063.250985,127.0058452,37.5590977,장충체육관
1010010500,101,도로교차점,0,무,,451064.583226,127.0051006,37.5591097,장충체육관_훈련원로_진입
1010010600,101,도로교차점,1,유,,451078.314122,126.9688176,37.5592294,중림동입구
1010010700,101,도로교차점,0,무,,451064.627499,126.9640797,37.5591048,충정로역가구상가_중림길_진출
1010010900,101,도로교차점,0,무,,451066.815255,126.9636891,37.5591244,충정로역
1010011000,101,도로교차점,0,무,,451096.999965,126.9693003,37.5593979,중림삼거리_칠패길_진입
1010011100,101,도로교차점,0,무,,451060.376821,126.9758644,37.5590695,숭례문_소월길_진출
1010011200,101,도로교차점,0,무,,451096.202288,126.9639333,37.5593892,충정로역가구상가_서소문로_진입
1010011400,101,도로교차점,0,무,,451069.595308,126.9742665,37.5591522,숭례문
1010011500,101,도로교차점,0,무,,451108.870619,126.9692787,37.5595049,신흥빌딩
1010011600,101,도로교차점,0,무,,451115.482706,126.9962085,37.5595684,미도파빌딩
1010011700,101,도로교차점,0,무,,451117.324317,126.9800455,37.5595834,신세계백화점(정문)
1010011800,101,도로교차점,0,무,,451128.734528,126.9684502,37.5596836,중림삼거리_청파로_진입
1010012000,101,도로교차점,0,무,,451133.101125,127.0028567,37.5597272,엠버서더호텔
1010012100,101,도로교차점,1,유,,451120.900155,126.9713632,37.5596138,염천교
1010012200,101,도로교차점,0,무,,451104.27207,126.9742843,37.5594646,숭례문_매동1길_진출
1010012400,101,도로교차점,1,유,,451132.03838,126.972855,37.5597145,연세봉래빌딩
1010012500,101,도로교차점,0,무,,451152.709781,126.9822136,37.5599025,회현사거리_반포로_진입_2
1010012600,101,도로교차점,0,무,,451161.523945,127.0055373,37.5599832,장충체육관_장충단길_진출
1010012700,101,도로교차점,0,무,,451162.900294,127.005672,37.5599955,장충체육관_장충단길_진입_1
1010012800,101,도로교차점,0,무,,451144.79044,126.9900711,37.5598321,퇴계로2가
1010012900,101,도로교차점,0,무,,451156.873083,126.982341,37.5599401,회현사거리_반포로_진출
1010013100,101,도로교차점,0,무,,451013.991472,126.9921881,37.5586538,필동2가삼익주택
1010013500,101,도로교차점,0,무,,451142.952464,126.9739143,37.5598131,칠패길-숭례성터길진출로
1010013600,101,도로교차점,0,무,,451164.458598,126.9814071,37.5600083,회현사거리_퇴계로_진출_2
1010013800,101,도로교차점,1,유,,451228.147589,126.975608,37.560581,숭례문
1010013900,101,도로교차점,0,무,,451129.773503,126.9907887,37.5596969,퇴계로2가
1010014000,101,도로교차점,0,무,,451171.855605,126.9893485,37.5600759,퇴계로-삼일로진출로2
1010014100,101,도로교차점,0,무,,451174.607043,126.9813346,37.5600997,회현사거리_퇴계로_진입_2
1010014300,101,도로교차점,0,무,,451170.309554,126.9883924,37.5600619,대한적십자사
1010014400,101,도로교차점,0,무,,451182.369506,126.9961078,37.560171,필동사무소
1010014500,101,도로교차점,1,유,,451194.007986,127.013781,37.5602752,청구역
1010014600,101,도로교차점,0,무,,451178.445507,126.9901932,37.5601353,주자동빌딩
1010014800,101,도로교차점,0,무,,451222.667625,126.9764884,37.5605318,숭례문_남대문로_진입_1
1010014900,101,도로교차점,1,유,,451208.28726,126.9820328,37.5604032,회현사거리
1010015000,101,도로교차점,0,무,,451234.118148,126.9764459,37.560635,숭례문_남대문로_진출_1
1010015100,101,도로교차점,0,무,,451226.097891,126.9827322,37.5605638,회현사거리_퇴계로_진입_1
1010015200,101,도로교차점,0,무,,451225.917585,127.012946,37.5605628,남양알로에
1010015300,101,도로교차점,0,무,,451251.230764,126.9883063,37.560791,퇴계로-삼일로진출로3
1010015400,101,도로교차점,0,무,,451234.612693,126.9817945,37.5606404,신세계백화점(후문)
1010015500,101,도로교차점,0,무,,451204.734563,126.9749933,37.56037,숭례문
1010015600,101,도로교차점,0,무,,451237.959264,126.9827116,37.5606707,회현사거리_퇴계로_진출_1
1010015700,101,도로교차점,0,무,,451272.506659,126.9758217,37.5609808,숭례문_태평로_진입
1010015800,104,도로시설물,0,무,,451259.850602,126.9705181,37.5608655,서소문공원
1010015900,104,도로시설물,0,무,,451243.497355,126.9660367,37.560717,서소문고가차도(서측)
1010016000,101,도로교차점,1,유,,451264.643622,126.9857879,37.5609115,연정가든
1010016100,101,도로교차점,0,무,,451264.505784,126.9816686,37.5609097,회현사거리_반포로북창중앙길_진
1010016200,101,도로교차점,1,유,,451276.15302,126.986794,37.5610153,신일빌딩
1010016300,101,도로교차점,0,무,,451273.145632,126.9871039,37.5609883,퇴계로-소파길진출로
1010016400,101,도로교차점,0,무,,451269.473969,126.9817922,37.5609545,회현사거리_반포로_진입_1
1010016500,101,도로교차점,1,유,,451285.148872,126.9932324,37.5610969,충무로역
1010016600,101,도로교차점,0,무,,451282.520452,126.9739026,37.5610706,서울상공회의소
1010016700,101,도로교차점,0,무,,451287.79471,126.9905073,37.5611206,흥국빌딩
1010016800,101,도로교차점,0,무,,451293.604746,126.9898415,37.5611729,삼일로-퇴계로진입로
1010016900,101,도로교차점,1,유,,451292.05407,126.9816014,37.5611579,중앙우체국
1010017000,101,도로교차점,1,유,,451297.981189,126.9890265,37.5612122,퇴계로2가
1010017100,101,도로교차점,0,무,,451298.064753,126.9717651,37.5612101,중앙일보빌딩
1010017200,101,도로교차점,1,유,,451330.476277,126.9723602,37.5615023,삼성공제회관
1010017500,101,도로교차점,0,무,,451352.329517,126.968153,37.5616981,서소문공원후문
1010017600,101,도로교차점,1,유,,451350.85651,126.9960071,37.5616891,진양상가
1010017700,101,도로교차점,1,유,,451362.962545,126.9866831,37.5617975,LG패션
1010017800,101,도로교차점,1,유,,451370.163856,126.9760659,37.5618607,삼성본관
1010017900,101,도로교차점,1,유,,451374.794074,126.9812467,37.5619033,한국은행앞
1010018000,101,도로교차점,1,유,,451371.181117,126.9688941,37.5618682,임광빌딩
1010018100,101,도로교차점,1,유,,451380.160496,126.988947,37.5619527,동북아문화연구원
1010018200,101,도로교차점,1,유,,451390.378819,126.9696508,37.5620414,경찰청앞
1010018300,101,도로교차점,0,무,,451389.95958,127.0103733,37.562041,산다빌딩
1010018400,101,도로교차점,1,유,,451392.595937,126.9904174,37.5620648,극동빌딩
1010018500,101,도로교차점,0,무,,451399.598811,126.9747295,37.5621256,서소문교회
1010018600,101,도로교차점,1,유,,451394.669172,127.0064653,37.5620837,덕양빌딩
1010018700,101,도로교차점,1,유,,451402.269721,126.9701255,37.5621486,혜명빌딩
1010018800,101,도로교차점,1,유,,451416.261641,126.9985489,37.5622785,퇴계로4가
1010018900,101,도로교차점,0,무,,451426.197867,126.9959682,37.5623679,"진양상가, 진양아파트"
1010019000,101,도로교차점,1,유,,451434.19756,127.0026472,37.56244,태광산업
1010019100,101,도로교차점,0,무,,451444.603139,126.9717874,37.5625304,서소문고가차도(동측)
1010019200,101,도로교차점,0,무,,451456.207646,127.0025595,37.5626383,퇴계로5가_훈련원로_진입_2
1010019300,101,도로교차점,0,무,,451457.15018,127.0026949,37.5626468,퇴계로5가_훈련원로_진출_1
1010019400,101,도로교차점,1,유,,451460.540853,126.9930807,37.5626772,호운빌딩
1010019500,101,도로교차점,1,유,,451476.98959,126.9730447,37.5628225,배재빌딩
1010019600,101,도로교차점,1,유,,451486.111781,127.0011986,37.5629078,충무초교
1010019700,101,도로교차점,0,무,,451498.050438,127.001903,37.5630154,퇴계로5가_퇴계로_진출_2
1010019800,101,도로교차점,1,유,,451499.915121,126.9984699,37.5630322,퇴계4가
1010019900,101,도로교차점,0,무,,451509.568495,127.0018649,37.5631191,퇴계로5가_퇴계로_진입_2
1010020000,101,도로교차점,1,유,,451507.457178,126.9688732,37.563096,바비엥-1
1010020100,101,도로교차점,1,유,,451511.905496,127.0154705,37.5631392,신당빌딩
1010020200,101,도로교차점,1,유,,451513.369872,126.9741602,37.5631506,중앙일보사
1010020300,101,도로교차점,1,유,,451521.510235,127.0025694,37.5632267,퇴계로5가
1010020400,101,도로교차점,0,무,,451533.087502,127.003268,37.563331,퇴계로5가_퇴계로_진입_1
1010020500,101,도로교차점,1,유,,451531.666602,126.9687159,37.5633141,이화길삼거리
1010020600,101,도로교차점,0,무,,451544.616513,127.0032303,37.5634349,퇴계로5가_퇴계로_진출_1
1010020700,101,도로교차점,0,무,,451551.038235,127.0150668,37.5634918,신동아빌딩
1010020900,101,도로교차점,0,무,,451582.433046,127.00245,37.5637756,퇴계로5가_훈련원로_진출_2
1010021000,101,도로교차점,0,무,,451583.322485,127.0025855,37.5637836,퇴계로5가_훈련원로_진입_1
1010021100,101,도로교차점,1,유,,451574.55489,126.9821371,37.5637033,명동입구
1010021200,101,도로교차점,1,유,,451591.005391,126.9777948,37.5638508,우성빌딩
1010021400,101,도로교차점,0,무,,451578.317532,127.0071445,37.5637384,광희사거리_장충단길_진출
1010021500,101,도로교차점,0,무,,451581.555044,127.0070137,37.5637675,광희사거리_장충단길_진입
1010021600,101,도로교차점,1,유,,451610.05543,126.9769226,37.5640223,시청역
1010021700,101,도로교차점,1,유,,451603.282083,126.9794047,37.5639617,웨스턴조선호텔
1010021800,101,도로교차점,0,무,,451611.9042,127.0065135,37.564041,광희사거리_퇴계로_진출_2
1010022000,101,도로교차점,0,무,,451623.6231,127.0064842,37.5641466,광희동사거리
1010022100,101,도로교차점,1,유,,451632.60944,127.007184,37.5642275,광희동사거리
1010022200,101,도로교차점,0,무,,451630.867966,127.0077697,37.5642118,광희사거리_퇴계로_진입_1
1010022300,101,도로교차점,0,무,,451635.589536,126.995792,37.5642545,풍전호텔앞
1010022500,101,도로교차점,1,유,,451648.342478,126.9928597,37.5643693,명보사거리
1010022600,101,도로교차점,0,무,,451642.674405,127.0077454,37.5643182,광희사거리_퇴계로_진출_1
1010022800,101,도로교차점,0,무,,451656.258876,127.0065707,37.5644406,광희사거리_마른내길_진출
1010023000,101,도로교차점,0,무,,451667.930678,127.0066022,37.5645458,광희사거리_마른내길_진입
1010023100,101,도로교차점,1,유,,451659.585529,126.9780797,37.5644688,서울프라자호텔
1010023200,101,도로교차점,1,유,,451662.635614,126.9678485,37.5644939,바비엥-2
1010023300,101,도로교차점,1,유,,451670.592217,126.9788391,37.5645681,조선호텔
1010023500,101,도로교차점,0,무,,451673.472095,127.0100546,37.5645955,광희문
1010023600,101,도로교차점,1,유,,451668.027738,126.9876948,37.5645462,명동성당
1010023700,101,도로교차점,1,유,,451678.143882,127.0024376,37.564638,오장동사거리
1010023800,101,도로교차점,0,무,,451687.170434,127.0074213,37.5647191,광희사거리_홍인문로_진입
1010023900,101,도로교차점,0,무,,451680.953321,126.9686797,37.5646592,이화여고
1010024000,101,도로교차점,0,무,,451681.723509,127.0105043,37.5646698,광희문
1010024100,101,도로교차점,0,무,,451690.577459,127.007291,37.5647498,광희동사거리
1010024200,101,도로교차점,1,유,,451711.8673,126.9771763,37.5649396,덕수궁
1020039200,101,도로교차점,0,무,,449797.955457,127.0025345,37.5476975,다산로_장충단로_진입
1020039300,101,도로교차점,0,무,,449769.487126,127.0035836,37.547441,다산로_장충단로_진출
1020039400,101,도로교차점,0,무,,448170.799779,127.0070297,37.5330367,하나투어
1020039500,101,도로교차점,0,무,,448193.445906,127.0073387,37.5332407,하나은행한남동지점
1030000100,104,도로시설물,0,무,,448234.580969,127.0591233,37.5335968,영동대교북단
1030000400,104,도로시설물,0,무,,448927.058792,127.0185372,37.5398493,동호대교북단
1030000500,104,도로시설물,0,무,,449000.174674,127.0355469,37.5405042,성수대교북단
1030001300,101,도로교차점,0,무,,448675.693496,127.0543146,37.5375735,뚝도시장
1030001400,101,도로교차점,0,무,,448818.468681,127.054897,37.5388596,뚝도시장
1030002000,101,도로교차점,0,무,,449104.997985,127.0193556,37.5414524,옥수역
1030002200,101,도로교차점,1,유,,449418.584568,127.0571187,37.5442656,성수역
1030002300,101,도로교차점,0,무,,449309.588979,127.0225876,37.5432952,서울숲푸르지오아파트
1030002400,104,도로시설물,0,무,,449461.989449,127.0167002,37.5446693,옥수터널
1030002600,101,도로교차점,1,유,,449642.841882,127.0503486,37.5462893,경동초교입구
1030003000,101,도로교차점,0,무,,449859.647805,127.0217411,37.5482514,금남시장
1030003200,101,도로교차점,1,유,,449886.074441,127.0166429,37.5484903,금호역
1030003300,101,도로교차점,0,무,,449934.098341,127.0377145,37.5489182,성수중고교
1030003800,101,도로교차점,0,무,,450461.243425,127.0437362,37.5536657,행당중학교
1030004700,101,도로교차점,1,유,,451329.271152,127.0494342,37.5614843,사근삼거리
1030005400,101,도로교차점,0,무,,451915.498096,127.0301068,37.5667727,양지사거리
1030005700,101,도로교차점,1,유,,452494.849497,127.0233765,37.5719942,청계8가
1030005800,108,IC 및 JC,0,무,,448300.076373,127.0564556,37.5341882,강변북로-일반국도47호선램프(5)
1030006000,108,IC 및 JC,0,무,,448356.932595,127.0552193,37.534701,강변북로-전차2길램프(2)
1030006100,108,IC 및 JC,0,무,,448336.576359,127.0574943,37.5345165,강변북로-전차2길램프(1)
1030006200,101,도로교차점,1,유,,448377.163524,127.0552311,37.5348833,청구강변APT
1030006300,101,도로교차점,0,무,,448576.606839,127.0573571,37.5366793,대보빌라
1030006400,101,도로교차점,0,무,,448634.841747,127.0553633,37.5372049,세종외과의원
1030006500,108,IC 및 JC,0,무,,448629.557141,127.0457199,37.5371614,뚝섬정수장앞
1030006600,108,IC 및 JC,0,무,,448676.066818,127.0448589,37.5375808,뚝섬정수장앞
1030006700,101,도로교차점,1,유,,448679.403403,127.0596932,37.5376043,한양종합카쎈타
1030006800,108,IC 및 JC,0,무,,448734.361537,127.042712,37.5381069,뚝섬정수장앞
1030007000,108,IC 및 JC,0,무,,448792.475271,127.0411526,37.538631,강변북로-뚝섬길램프(2)
1030007100,101,도로교차점,0,무,,448797.556707,127.0164067,37.5386828,옥수하이츠아파트
1030007200,101,도로교차점,1,유,,448856.568757,127.0536711,37.5392035,성수메디칼
1030007300,108,IC 및 JC,0,무,,448877.519369,127.0389959,37.539398,성수대교북단램프(강변북로)
1030007400,108,IC 및 JC,0,무,,448770.103451,127.0411071,37.5384295,성수대교북단램프(강변북로)
1030007600,108,IC 및 JC,0,무,,448849.771173,127.0353856,37.5391491,강변북로-응봉로램프(1)
1030007700,108,IC 및 JC,0,무,,448853.161314,127.0352537,37.5391797,강변북로-응봉로램프(10)
1030007800,108,IC 및 JC,0,무,,448904.392121,127.0368534,37.5396408,강변북로-응봉로램프(2)
1030007900,101,도로교차점,1,유,,448913.08387,127.0516932,37.5397136,성원중학교
1030008000,101,도로교차점,0,무,,448918.928867,127.0115926,37.539777,옥수동아파트
1030008200,108,IC 및 JC,0,무,,448934.333803,127.0386117,37.53991,강변북로-뚝섬길램프(4)
1030008300,101,도로교차점,0,무,,448948.220607,127.0504408,37.5400307,성수여중
1030008600,101,도로교차점,1,유,,448962.584203,127.0438344,37.5401627,뚝도아리정수센터
1030008700,108,IC 및 JC,0,무,,448981.226606,127.0387034,37.5403325,강변북로-뚝섬길램프(3)
1030008900,108,IC 및 JC,0,무,,449027.428495,127.0366205,37.5407494,강변북로-응봉로램프(5)
1030009000,101,도로교차점,0,무,,449013.848327,127.0112148,37.5406322,성원상떼뷰
1030009100,108,IC 및 JC,0,무,,449023.31299,127.033777,37.5407132,강변북로-응봉로램프(9)
1030009200,101,도로교차점,0,무,,449012.144068,127.0481276,37.5406076,경일초교
1030009300,108,IC 및 JC,0,무,,449027.388787,127.0344034,37.5407497,성수대교북단
1030009400,101,도로교차점,0,무,,449070.403128,127.0111101,37.5411418,옥정중학교
1030009500,101,도로교차점,1,유,,449083.850162,127.016558,37.5412623,옥정초등학교
1030009600,101,도로교차점,0,무,,449083.341543,127.0188049,37.5412574,옥수강변풍림아이원_두무개길_진
1030009800,108,IC 및 JC,0,무,,449104.64133,127.0339244,37.5414459,강변북로-응봉로램프(6)
1030009900,101,도로교차점,1,유,,449108.461442,127.0174314,37.5414839,옥수역
1030010000,101,도로교차점,0,무,,449113.979772,127.0187077,37.5415335,옥수강변풍림아이원_빙고동길_진
1030010100,101,도로교차점,0,무,,449125.880806,127.0186904,37.5416407,옥수강변풍림아이원_빙고동길_진
1030010200,101,도로교차점,1,유,,449150.994372,127.0442438,37.5418602,서울숲입구
1030010300,108,IC 및 JC,0,무,,449174.098865,127.0318063,37.5420723,동부간선강변북로분기점
1030010500,101,도로교차점,0,무,,449151.371964,127.016412,37.5418707,교연학원
1030010600,101,도로교차점,0,무,,449169.9167,127.0205172,37.5420372,옥수강변풍림아이원_두무개길_진
1030010700,101,도로교차점,0,무,,449187.967982,127.056267,37.5421882,광림물산
1030010900,101,도로교차점,1,유,,449204.175728,127.0421274,37.5423401,서울숲 관리사무소
1030011000,104,도로시설물,0,무,,449223.225766,127.0413671,37.542512,무지개터널(동측)
1030011100,101,도로교차점,0,무,,449221.359559,127.0170716,37.5425012,동호로-독서당길진출로
1030011200,108,IC 및 JC,0,무,,449222.122901,127.0297848,37.5425056,동부간선도로강변북로분기점
1030011300,101,도로교차점,0,무,,449250.736433,127.0124637,37.5427665,극동체육관
1030011400,102,도로시.종점,0,무,,449287.884007,127.0110315,37.5431013,옥수동극동아파트
1030011500,104,도로시설물,0,무,,449314.507199,127.0382838,37.5433355,무지개터널(서측)
1030011600,101,도로교차점,0,무,,449218.960039,127.0169386,37.5424796,독서당길-동호로진입로
1030011700,108,IC 및 JC,0,무,,449335.929296,127.0277035,37.5435315,동부간선도로강변북로분기점
1030011800,101,도로교차점,0,무,,449326.870415,127.0361349,37.5434476,응봉로-뚝섬길사거리_응봉로_진
1030011900,101,도로교차점,0,무,,449328.591563,127.0360005,37.5434631,응봉로-뚝섬길사거리_응봉로_진
1030012000,108,IC 및 JC,0,무,,449393.971908,127.0314732,37.5440535,용비교동측
1030012100,101,도로교차점,0,무,,449355.626249,127.0367153,37.5437065,응봉로-뚝섬길사거리_뚝섬길_진
1030012200,101,도로교차점,0,무,,449366.742376,127.0367665,37.5438066,응봉로-뚝섬길사거리_뚝섬길_진
1030012300,101,도로교차점,1,유,,449382.163498,127.0361572,37.5439457,성수대교북단교차로
1030012400,101,도로교차점,0,무,,449414.591495,127.0351599,37.5442382,응봉로-뚝섬길사거리_뚝섬길_진
1030012500,101,도로교차점,1,유,,449398.374228,127.0154627,37.5440963,옥수교회앞
1030012600,101,도로교차점,0,무,,449410.713199,127.0495909,37.5441981,경동초교오거리
1030012700,101,도로교차점,0,무,,449414.375164,127.0355059,37.5442362,응봉로-뚝섬길사거리_뚝섬길_진
1030012800,101,도로교차점,0,무,,449462.348612,127.0364371,37.5446681,성수대교북단교차로
1030012900,101,도로교차점,0,무,,449464.357836,127.0363033,37.5446863,성수대교북단교차로
1030013000,101,도로교차점,0,무,,449441.303699,127.0161389,37.544483,미타사입구
1030013100,101,도로교차점,1,유,,449481.763226,127.0552027,37.5448358,제일빌딩
1030013200,101,도로교차점,0,무,,449473.571175,127.0340022,37.54477,용비교동측
1030013300,101,도로교차점,0,무,,449476.14067,127.0163769,37.5447969,옥수사거리
1030013400,101,도로교차점,0,무,,449483.140698,127.0336006,37.5448563,용비교동측
1030013500,101,도로교차점,0,무,,449485.233243,127.0572818,37.544866,승림빌딩
1030013600,101,도로교차점,1,유,,449464.206202,127.0245472,37.5446879,서울숲푸르지오아파트
1030013800,101,도로교차점,0,무,,449499.640351,127.0333326,37.545005,용비교동측
1030014000,101,도로교차점,1,유,,449503.555409,127.0244547,37.5450425,금호펌프장
1030014100,101,도로교차점,1,유,,449509.240922,127.0449044,37.5450877,동아자동차서비스(주)
1030014200,101,도로교차점,1,유,,449520.498304,127.054046,37.5451853,태화약국
1030014300,101,도로교차점,0,무,,449524.100346,127.0263456,37.5452272,서울숲푸르지오아파트
1030014400,101,도로교차점,0,무,,449514.401408,127.0163549,37.5451416,매봉길-독서당길진출로
1030014500,101,도로교차점,1,유,,449524.527814,127.0171036,37.5452327,옥수터널
1030014600,108,IC 및 JC,0,무,,449535.783427,127.0320337,37.545331,용비교동측
1030014700,101,도로교차점,0,무,,449544.486358,127.055478,37.5454008,남영빌딩
1030014800,101,도로교차점,0,무,,449582.851018,127.0543106,37.545747,으뜸프린팅(주)
1030014900,108,IC 및 JC,0,무,,449666.328686,127.0343613,37.5465066,용비교동측
1030015000,101,도로교차점,0,무,,449580.371675,127.0347282,37.545732,응봉교_광나룻길_진입_2
1040014400,101,도로교차점,1,유,,448680.791476,127.0924695,37.5375957,강변타운
1040014600,101,도로교차점,0,무,,448706.943496,127.0740829,37.5378443,더샵스타시티
1040014700,101,도로교차점,1,유,,448711.468321,127.0696748,37.5378878,광진문화예술회관
1040014800,101,도로교차점,1,유,,448719.338368,127.089237,37.5379455,광진우체국
1040015000,101,도로교차점,1,유,,448735.425067,127.089879,37.53809,광진우체국
1040015100,108,IC 및 JC,0,무,,448689.227934,127.1002041,37.5376654,올림픽대교북단
1040015300,101,도로교차점,0,무,,448799.283264,127.0718864,37.5386776,-
1040015400,101,도로교차점,1,유,,448793.633516,127.0916064,37.5386131,와이엔 오피스텔
1040015500,108,IC 및 JC,0,무,,448774.691666,127.1004297,37.5384353,올림픽대교북단
1040015600,101,도로교차점,1,유,,448813.318556,127.0743844,37.5388026,건대후문
1040015700,101,도로교차점,1,유,,448835.731786,127.0939837,37.5389905,현대6단지
1040015800,104,도로시설물,0,무,,448887.080161,127.0624393,37.5394741,영동대교고가차도(북측)
1040015900,108,IC 및 JC,0,무,,448897.023813,127.1022753,37.5395359,강변북로-광나룻길램프(2)
1040016000,108,IC 및 JC,1,유,,448866.381637,127.0983461,37.5392631,광남중고교입구
1040016100,101,도로교차점,1,유,,448873.220342,127.0723779,37.5393435,이마트.롯데시네마
1040016200,101,도로교차점,1,유,,448900.102063,127.0931906,37.5395711,로데오모텔
1040016300,101,도로교차점,1,유,,448937.143803,127.0706325,37.5399205,건대입구역
1040016500,108,IC 및 JC,0,무,,448996.842752,127.1034847,37.5404342,올림픽대교북단
1040016600,101,도로교차점,0,무,,448969.105534,127.0942548,37.540192,구의현대아파트
1040016700,101,도로교차점,1,유,,448967.389046,127.0628517,37.5401974,삼보약국
1040016900,104,도로시설물,0,무,,449022.415875,127.0965144,37.5406705,광남중고교입구
1040017100,101,도로교차점,1,유,,449075.785747,127.0958691,37.5411519,올림픽대교북단교차로
1040017300,108,IC 및 JC,0,무,,449076.758443,127.1043164,37.5411535,강변북로-일반국도43호선램프(5)
1040017400,101,도로교차점,0,무,,449128.028588,127.0970731,37.5416216,올림픽대교북단사거리_아차성길_
1040017500,101,도로교차점,1,유,,449132.748881,127.0973741,37.5416639,광진동청구아파트
1040017600,101,도로교차점,0,무,,449162.904698,127.095143,37.5419374,올림픽대교북단사거리_광나룻길_
1040017700,101,도로교차점,1,유,,449188.051988,127.0639971,37.542185,성수사거리
